date;ticker;ALPHA_OVERRIDABLE;ASSET_CVRG_RATIO;BB_1YR_DEFAULT_PROB;BB_2Y_DEFAULT_PROB;BB_3Y_DEFAULT_PROB;BB_4Y_DEFAULT_PROB;BB_5Y_DEFAULT_PROB;BEST_ANALYST_RATING;BEST_BPS;BEST_CPS;BEST_CUR_EV_TO_EBITDA;BEST_EBIT;BEST_EBITDA;BEST_EPS;BEST_EPS_GAAP;BEST_EPS_MEDIAN;BEST_EPS_NUMEST;BEST_NET_DEBT;BEST_NET_INCOME;BEST_OPP;BEST_PEG_RATIO;BEST_PE_RATIO_GAAP;BEST_ROE;BEST_SALES;BEST_TARGET_PRICE;BETA_ADJ_OVERRIDABLE;BETA_STD_DEV_ERR_OVERRIDABLE;BLOOMBERG_ISSUER_DEFAULT_SCORE;CAPITAL_EXPEND;CAP_EXPEND_RATIO;CASH_RATIO;CFO_TO_AVG_CURRENT_LIABILITIES;CF_CASH_FROM_OPER;CF_FREE_CASH_FLOW;COUNTRY_RISK_DIVIDEND_YIELD;COUNTRY_RISK_GROWTH_RATE;COUNTRY_RISK_MARKET_RETURN;COUNTRY_RISK_PAYOUT_RATIO;COUNTRY_RISK_PREMIUM;CUR_RATIO;DEBT_TO_MKT_CAP;EARN_FOR_COMMON;EBITDA;EBITDA_TO_INTEREST_EXPN;EBITDA_TO_REVENUE;EBIT_TO_INT_EXP;ENTERPRISE_VALUE;EQY_FLOAT;EQY_REC_CONS;EQY_WEIGHTED_AVG_PX;EST_PE_CUR_YR;EV_TO_T12M_SALES;FCF_TO_TOTAL_DEBT;FREE_CASH_FLOW_YIELD;GROSS_MARGIN;GROSS_PROFIT;HISTORICAL_MARKET_CAP;IS_DIL_EPS_CONT_OPS;LONG_TERM_PRICE_EARNINGS_RATIO;NET_DEBT;NET_DEBT_TO_CASHFLOW;NET_DEBT_TO_EBITDA;NET_INCOME_TO_COMMON_MARGIN;NUM_TRADES;PE_RATIO;PRICE_TO_COMPARABLE_EPS;PX_ASK;PX_BID;PX_ERN_RATIO_WITH_LOW_CLOS_PX;PX_HIGH;PX_LAST;PX_LOW;PX_MID;PX_OFFICIAL_CLOSE;PX_OPEN;PX_TO_CASH_FLOW;PX_TO_EBITDA;PX_TO_EPS_BEFORE_ABNORMAL_ITEMS;PX_TO_FREE_CASH_FLOW;PX_TO_SALES_RATIO;PX_TO_TANG_BV_PER_SH;PX_VOLUME;QUICK_RATIO;REL_SHR_PX_MOMENTUM;RISK_PREMIUM;RSK_BB_IMPLIED_CDS_SPREAD;SALES_GROWTH;SALES_REV_TURN;SHORT_AND_LONG_TERM_DEBT;T12M_DIL_PE_CONT_OPS;TOTAL_DEBT_TO_EV;TOT_ANALYST_REC;TOT_BUY_REC;TOT_DEBT_TO_COM_EQY;TOT_DEBT_TO_TOT_ASSET;TOT_HOLD_REC;TOT_SELL_REC;VAR_SWAP_12M_LV;VOLATILITY_20D;VOLATILITY_260D;VOLATILITY_30D;VOLATILITY_360D;VOLATILITY_90D;VWAP_VOLUME;WACC_COST_DEBT;WACC_COST_EQUITY;Variavel_resposta
20/11/2017 00:00;AMZN US Equity;0,0663;1,4241;0,000000414;0,000060294;0,000443426;0,001180191;0,002361206;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1255,897;1,0927;0,0927;1;-3074;1,2287;0,5164;0,4202;3777;703;1,9213;12,0138;9,3051;35,6765;6,9386;1,032;0,0796;256;3259;14,2939;7,4502;1,5219;482246,7;402,588;4,755;1127,1436;46,263;2,9925;0,1278;1,0287;37,0222;16195;463370,7;0,52;610,0744;18876;1,1151;1,3971;0,5852;40394;285,3811;286,0594;1126,56;1126,31;285,3811;1133,42;1126,31;1122,55;1126,435;1126,31;1129,77;31,7853;39,862;278,765;97,2124;3,3427;47,6755;2163855;0,7407;6,873;8,3758;52;33,7165;43744;43186;285,3811;0,0896;49;45;175,1399;37,4661;3;1;28,32888;46,875;21,464;39,11;21,104;26,668;1450076;1,6356;10,7094;1
21/11/2017 00:00;AMZN US Equity;0,0636;1,4241;0,000000371;0,000056676;0,000426313;0,001144326;0,00230543;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1255,897;1,094;0,0925;1;-3074;1,2287;0,5164;0,4202;3777;703;1,9089;12,0068;9,2682;35,6923;6,9122;1,032;0,0787;256;3259;14,2939;7,4502;1,5219;482246,7;402,588;4,755;1136,1459;48,055;2,9925;0,1278;1,0168;37,0222;16195;463370,7;0,52;617,2134;18876;1,1151;1,3971;0,5852;46077;288,7206;289,4069;1139,59;1139,06;288,7206;1140;1139,49;1128,2;1139,325;1139,49;1132,86;32,1573;40,3285;282,0271;98,3499;3,3818;48,2334;2479397;0,7407;6,661;8,3758;52;33,7165;43744;43186;288,7206;0,0896;49;45;175,1399;37,4661;3;1;28,0655;46,71;21,099;39,156;21,122;26,635;1734923;1,6356;10,7094;1
22/11/2017 00:00;AMZN US Equity;0,0666;1,4241;0,000000353;0,000055223;0,0004196;0,001130598;0,002284562;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1255,897;1,0935;0,0925;1;-3074;1,2287;0,5164;0,4202;3777;703;1,9103;12,0123;9,2686;35,6679;6,9498;1,032;0,0775;256;3259;14,2939;7,4502;1,5219;482246,7;402,588;4,755;1151,3329;48,758;2,9925;0,1278;1,0021;37,0222;16195;463370,7;0,52;626,2429;18876;1,1151;1,3971;0,5852;59146;292,9444;293,6407;1156,34;1156;292,9444;1160,27;1156,16;1141;1156,17;1156,16;1141;32,6277;40,9184;286,1529;99,7887;3,4313;48,9391;3555273;0,7407;7,06;8,3758;51;33,7165;43744;43186;292,9444;0,0896;49;45;175,1399;37,4661;3;1;27,90044;46,631;21,129;39,266;21,139;26,732;2578091;1,6356;10,7094;0
24/11/2017 00:00;AMZN US Equity;0,0737;1,4241;0,000000324;0,000052641;0,000407261;0,001104809;0,002244628;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1255,897;1,0948;0,0926;1;-3074;1,2287;0,5164;0,4202;3777;703;1,9058;12,0549;9,2754;35,6325;6,9336;1,032;0,0756;256;3259;14,2939;7,4502;1,5219;482246,7;402,589;4,755;1175,779;50,017;2,9925;0,1278;0,9769;37,0222;16195;463370,7;0,52;642,4059;18876;1,1151;1,3971;0,5852;55255;300,5052;301,2194;1186,64;1186,5;300,5052;1186,84;1186;1160,7;1186,57;1186;1160,7;33,4698;41,9745;293,5384;102,3642;3,5198;50,2022;3528011;0,7407;8,012;8,3758;50;33,7165;43744;43186;300,5052;0,0896;49;45;175,1399;37,4661;3;1;27,92825;15,105;21,06;39,728;21,202;27,049;2481912;1,6356;10,7094;0
27/11/2017 00:00;AMZN US Equity;0,0751;1,4241;0,000000315;0,00005183;0,000403344;0,001096586;0,002231856;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1253,625;1,0948;0,0927;1;-3074;1,2287;0,5164;0,4202;3777;703;1,9066;12,0118;9,2593;35,6168;6,9316;1,032;0,0749;256;3259;14,2939;7,4502;1,5219;482246,7;402,589;4,755;1201,9732;50,431;2,9925;0,1278;0,9689;37,0222;16195;463370,7;0,52;647,7304;18876;1,1151;1,3971;0,5852;107977;302,9959;303,716;1195,92;1195,83;302,9959;1213,41;1195,83;1191,15;1195,875;1195,83;1202,66;33,7472;42,3224;295,9714;103,2127;3,549;50,6183;6744045;0,7407;8,891;8,3758;50;33,7165;43744;43186;302,9959;0,0896;49;45;175,1399;37,4661;3;1;28,391;15,073;20,835;39,728;21,012;27,061;5022927;1,6356;10,7094;0
28/11/2017 00:00;AMZN US Equity;0,0743;1,4241;0,000000317;0,000052012;0,000404226;0,001098439;0,002234737;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1257,375;1,09;0,0927;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8904;11,9857;9,2148;35,6163;6,8872;1,032;0,0751;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,755;1196,6625;50,337;2,9925;0,1278;0,9707;37,0222;16195;463370,7;0,52;646,5225;18876;1,1151;1,3971;0,5852;79468;302,4309;303,1497;1193,63;1193,37;302,4309;1205,34;1193,6;1188,521;1193,5;1193,6;1204,88;33,6843;42,2435;295,4194;103,0202;3,5424;50,5239;4559449;0,7407;8,913;8,3758;50;33,7165;43744;43186;302,4309;0,0896;49;45;175,1399;37,4661;3;1;28,0415;14,847;20,837;39,786;20,987;26,999;3259692;1,6356;10,7094;0
29/11/2017 00:00;AMZN US Equity;0,0688;1,4241;0,000000398;0,000059117;0,000438356;0,001170329;0,002346881;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1257,375;1,0907;0,0929;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8924;11,9807;9,2221;35,6137;6,8339;1,032;0,0772;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,755;1162,5753;48,489;2,9925;0,1278;0,9977;37,0222;16195;463370,7;0,52;629,0108;18876;1,1151;1,3971;0,5852;155492;294,2392;294,9385;1161,21;1161,06;294,2392;1194,8;1161,27;1145,19;1161,135;1161,27;1194,8;32,7719;41,0993;287,4177;100,2298;3,4464;49,1554;9257512;0,7407;8,796;8,3758;52;33,7165;43744;43186;294,2392;0,0896;49;45;175,1399;37,4661;3;1;28,82075;18,823;21,011;40,683;21,046;27,451;6745798;1,6356;10,7094;0
30/11/2017 00:00;AMZN US Equity;0,0694;1,4241;0,000000381;0,000057682;0,000431677;0,001156513;0,002325646;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1264,875;1,0914;0,0927;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8778;11,9921;9,1881;35,6119;6,7785;1,032;0,0762;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,755;1172,8107;49,121;2,9925;0,1278;0,9846;37,0222;16195;463370,7;0,52;637,3956;18876;1,1151;1,3971;0,5852;75525;298,1615;298,8701;1176,59;1176,58;298,1615;1178,57;1176,75;1160;1176,585;1176,75;1167,1;33,2088;41,6472;291,249;101,5659;3,4924;49,8106;4509208;0,7407;8,482;8,3758;52;33,7165;43744;43186;298,1615;0,0896;49;45;175,1399;37,4661;3;1;28,73363;18,666;21,04;40,451;21,055;27,462;3284052;1,6356;10,7094;0
01/12/2017 00:00;AMZN US Equity;0,0657;1,4241;0,000000397;0,000059016;0,000437886;0,001169359;0,002345392;4,755;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1273,875;1,0897;0,0929;1;-3074;1,2287;0,5164;0,4202;3777;703;1,882;12;9,2029;35,6091;6,8414;1,032;0,0771;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,755;1165,0954;48,224;2,9925;0,1278;0,9968;37,0222;16195;463370,7;0,52;629,5957;18876;1,1151;1,3971;0,5852;72614;294,5128;295,2128;1161,83;1161,5;294,5128;1179,65;1162,35;1152;1161,665;1162,35;1172,05;32,8024;41,1375;287,685;100,323;3,4497;49,2011;4107094;0,7407;8,624;8,3758;52;33,7165;43744;43186;294,5128;0,0896;49;45;175,1399;37,4661;3;1;28,7975;18,96;20,947;40,724;21,087;27,528;2890637;1,6356;10,7094;0
04/12/2017 00:00;AMZN US Equity;0,0612;1,4241;0,000000458;0,000063903;0,0004605;0,001216238;0,002417675;4,76;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1274,512;1,1019;0,0947;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8853;11,8844;9,1772;35,5934;6,805;1,032;0,079;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,76;1145,6173;47,046;2,9925;0,1278;1,0217;37,0222;16195;463370,7;0,52;614,2127;18876;1,1151;1,3971;0,5852;102780;287,3169;287,9998;1133,68;1133,5;287,3169;1175,2;1133,95;1128;1133,59;1133,95;1173,85;32,0009;40,1324;280,6559;97,8718;3,3654;47,9989;5931915;0,7407;8,471;8,3758;53;33,7165;43744;43186;287,3169;0,0896;50;46;175,1399;37,4661;3;1;29,96438;21,271;21,105;41,187;21,176;27,517;4351046;1,6356;10,7094;1
05/12/2017 00:00;AMZN US Equity;0,0627;1,4241;0,000000448;0,000063119;0,000456954;0,001208986;0,002406615;4,765;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1276,31;1,1013;0,0948;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8919;11,912;9,2004;35,5933;6,8495;1,032;0,0785;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,765;1145,6045;47,362;2,9925;0,1278;1,0149;37,0222;16195;463370,7;0,52;618,3401;18876;1,1151;1,3971;0,5852;68384;289,2477;289,9351;1141,84;1141,57;289,2477;1159,27;1141,57;1124,74;1141,705;1141,57;1128,26;32,216;40,4021;282,5419;98,5294;3,388;48,3215;4079774;0,7407;8,17;8,3758;53;33,7165;43744;43186;289,2477;0,0896;51;47;175,1399;37,4661;3;1;29,46094;21,383;21,096;41,167;21,18;26,922;2954510;1,6356;10,7094;1
06/12/2017 00:00;AMZN US Equity;0,0645;1,4241;0,000000432;0,000061662;0,000449647;0,001192902;0,002380558;4,765;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1276,31;1,1012;0,0948;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8976;11,933;9,2098;35,6046;6,8713;1,032;0,0778;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,765;1148,8874;47,809;2,9925;0,1278;1,0054;37,0222;16195;463370,7;0,52;624,1792;18876;1,1151;1,3971;0,5852;49353;291,9791;292,673;1152,82;1152,35;291,9791;1155,89;1152,35;1136,08;1152,585;1152,35;1137,99;32,5202;40,7836;285,2099;99,4599;3,42;48,7778;2853316;0,7407;8,151;8,3758;53;33,7165;43744;43186;291,9791;0,0896;51;47;175,1399;37,4661;3;1;28,67038;21,427;21,11;41,098;21,168;26,929;2035547;1,6356;10,7094;0
07/12/2017 00:00;AMZN US Equity;0,0649;1,4241;0,000000422;0,000060934;0,000446317;0,001186063;0,002370094;4,765;56,26;13,01;0;2671;8563,667;7,05;3,058;7,05;1;-23703;3479;2674;0;0;0;63814;1282,857;1,1013;0,0947;1;-3074;1,2287;0,5164;0,4202;3777;703;1,8928;11,9716;9,2131;35,6074;6,8497;1,032;0,0773;256;3259;14,2939;7,4502;1,5219;482246,7;402,59;4,765;1158,5504;48,118;2,9925;0,1278;0,999;37,0222;16195;463370,7;0,52;628,2091;18876;1,1151;1,3971;0,5852;43888;293,8642;294,5626;1160;1159,8;293,8642;1163,19;1159,79;1151;1159,9;1159,79;1156,59;32,7301;41,0469;287,0514;100,102;3,4421;49,0927;2511569;0,7407;8,133;8,3758;53;33,7165;43744;43186;293,8642;0,0896;51;47;175,1399;37,4661;3;1;28,62894;21,454;21,029;41,051;21,171;26,939;1821725;1,6356;10,7094;0
